Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1
RF,RF,RF,U,U,U
1,2,3,1,2,3
-0.0,-0.0,-0.0,0.0,0.0,0.0
-1.45046321620157e-08,4.33283443845855e-12,0.445886015892029,0.0,0.0,0.0299999993294477
-1.96639549088218e-09,1.61393814979149e-12,0.891791880130768,0.0,0.0,0.0599999986588955
3.28578320107908e-09,-3.94295707195624e-12,1.33771872520447,0.0,0.0,0.0900000035762787
5.33014627990269e-08,4.58848237183673e-13,1.78366613388062,0.0,0.0,0.119999997317791
4.15404706188838e-08,5.22637488842292e-14,2.22963905334473,0.0,0.0,0.150000005960464
4.14618490651719e-08,1.55770535359423e-12,2.67563700675964,0.0,0.0,0.180000007152557
3.90756405010961e-08,4.02727851067652e-12,3.12166094779968,0.0,0.0,0.209999993443489
3.53917037898555e-08,-1.36717998033831e-11,3.5677125453949,0.0,0.0,0.239999994635582
3.17711830177814e-08,1.23164672904963e-11,4.01379251480103,0.0,0.0,0.270000010728836
2.93737301149122e-08,-7.62012675181722e-12,4.4599027633667,0.0,0.0,0.300000011920929
2.53462282273631e-08,4.13306888713549e-12,4.9060435295105,0.0,0.0,0.330000013113022
2.15786588597666e-08,1.49539131077958e-11,5.35221719741821,0.0,0.0,0.360000014305115
1.92654248110102e-08,-4.48688308729572e-11,5.798424243927,0.0,0.0,0.389999985694885
1.4413267024338e-08,4.06571443178905e-11,6.24466609954834,0.0,0.0,0.419999986886978
1.13073106433603e-08,-3.958861016784e-12,6.6909441947937,0.0,0.0,0.449999988079071
7.71880692695959e-09,-1.53511647837945e-11,7.1372594833374,0.0,0.0,0.479999989271164
4.89927742819418e-09,2.306904667293e-11,7.58361339569092,0.0,0.0,0.509999990463257
1.2477698874136e-09,-1.25003896123133e-11,8.03000736236572,0.0,0.0,0.540000021457672
-4.22005363986955e-09,-1.16419929252487e-11,8.47644138336182,0.0,0.0,0.569999992847443
-6.14708017820931e-09,1.26125221378004e-11,8.92291927337646,0.0,0.0,0.600000023841858
-1.02454666972562e-08,-7.14933667822493e-12,9.36943912506104,0.0,0.0,0.629999995231628
-1.4457929964351e-08,3.69704267200177e-13,9.81600475311279,0.0,0.0,0.660000026226044
-1.83833961386881e-08,-9.05400754369623e-12,10.2626152038574,0.0,0.0,0.689999997615814
-2.15335589359711e-08,2.57640297984807e-11,10.7092742919922,0.0,0.0,0.720000028610229
-2.61088430875134e-08,-6.88848977858925e-12,11.1559810638428,0.0,0.0,0.75
-3.04032781173191e-08,-1.2393752690798e-11,11.6027374267578,0.0,0.0,0.779999971389771
-3.30046034946463e-08,6.51129150597285e-12,12.0495452880859,0.0,0.0,0.810000002384186
-3.63568410932658e-08,-1.44697032133934e-11,12.4964046478271,0.0,0.0,0.839999973773956
-4.38261800184137e-08,3.23396864843062e-11,12.9433183670044,0.0,0.0,0.870000004768372
-4.71733159201904e-08,-2.11567985353156e-11,13.3902864456177,0.0,0.0,0.899999976158142
-4.74125556593208e-08,1.88348225904633e-11,13.8373098373413,0.0,0.0,0.930000007152557
-5.34666995122279e-08,-3.4196590004143e-11,14.2843904495239,0.0,0.0,0.959999978542328
-6.13035027186015e-08,2.8416435871037e-11,14.7315301895142,0.0,0.0,0.990000009536743
-6.03970278234556e-08,-1.40814027105307e-11,15.1787300109863,0.0,0.0,1.01999998092651
-6.85375738385119e-08,-1.71307412699662e-13,15.6259899139404,0.0,0.0,1.04999995231628
-6.87572025981353e-08,2.98522317976335e-12,16.0733127593994,0.0,0.0,1.08000004291534
-7.7832645217768e-08,-4.92955676278939e-12,16.5206985473633,0.0,0.0,1.11000001430511
-7.79605358047775e-08,1.33972832827567e-11,16.968147277832,0.0,0.0,1.13999998569489
4.13509226859787e-09,-2.39980257887851e-12,17.2778224945068,0.0,0.0,1.16999995708466
-2.79691988680497e-07,6.02434768737226e-12,17.33620262146,0.0,0.0,1.20000004768372
-8.00250631982635e-07,-1.6436740857273e-11,17.3974723815918,0.0,0.0,1.23000001907349
-6.40115104033612e-07,-1.04888986385276e-10,17.4603385925293,0.0,0.0,1.25999999046326
-7.00779480666824e-07,6.46405151627505e-11,17.523754119873,0.0,0.0,1.28999996185303
1.98755202518441e-07,-4.75361416896192e-11,17.58713722229,0.0,0.0,1.32000005245209
6.25977669699296e-09,-3.57380791626838e-13,17.6330547332764,8.81119757437285e-36,-2.87495190986821e-37,1.3426171541214
