Node ASSEMBLY.1,Node ASSEMBLY.1
RF,U
0.0,0.0
252.807327270508,0.050000000745058
419.467620849609,0.1000000014901162
549.011657714844,0.1500000059604644
654.720031738281,0.200000002980232
742.258728027344,0.25
814.698120117188,0.300000011920928
873.553283691406,0.349999994039536
919.362854003906,0.400000005960464
952.247009277344,0.449999988079072
971.571899414063,0.5
975.714233398438,0.550000011920928
961.4638061523441,0.600000023841858
927.045288085938,0.649999976158142
892.8138427734382,0.699999988079072
861.809753417969,0.75
834.213500976563,0.800000011920928
809.1193847656252,0.850000023841858
785.8903808593751,0.899999976158142
764.769958496094,0.949999988079072
745.494384765625,1.0
727.0103149414065,1.049999952316284
710.1979980468751,1.100000023841858
694.3662719726561,1.149999976158142
679.7302246093751,1.200000047683716
666.107177734375,1.25
653.179992675781,1.299999952316284
640.866516113281,1.350000023841858
629.200378417969,1.399999976158142
618.150512695313,1.450000047683716
607.679809570313,1.5
597.755432128906,1.549999952316284
588.338806152344,1.600000023841858
579.355407714844,1.649999976158142
570.7583618164061,1.700000047683716
562.5720214843751,1.75
554.6697998046881,1.799999952316284
547.0305786132817,1.850000023841858
539.672119140626,1.899999976158142
532.7005004882812,1.950000047683716
526.042358398438,2.0
519.520263671875,2.04999995231628
513.2540283203131,2.09999990463256
507.44473266601614,2.15000009536744
501.61755371093926,2.20000004768372
495.86184692382824,2.25
490.506225585938,2.29999995231628
485.1095581054691,2.34999990463256
480.1788330078132,2.40000009536744
475.3483886718763,2.45000004768372
470.385559082031,2.5
465.705383300781,2.54999995231628
461.21133422851625,2.59999990463256
457.05142211914244,2.65000009536744
452.64794921875,2.70000004768372
448.466766357422,2.75
444.43707275390636,2.79999995231628
440.73504638671994,2.84999990463256
436.719635009766,2.90000009536744
432.93841552734426,2.95000004768372
429.5226135253927,3.0
425.905975341797,3.04999995231628
422.3736877441412,3.09999990463256
419.07550048828233,3.15000009536744
415.87890625,3.20000004768372
412.5255737304691,3.25
409.3993225097674,3.29999995231628
406.474700927734,3.34999990463256
403.3329467773441,3.40000009536744
400.4511413574236,3.45000004768372
397.641021728516,3.5
394.7107543945313,3.54999995231628
392.0374450683609,3.59999990463256
389.34228515625,3.65000009536744
386.58007812500034,3.70000004768372
384.2777709960949,3.75
381.504852294922,3.79999995231628
378.9330444335953,3.84999990463256
376.775756835938,3.90000009536744
374.18762207031335,3.95000004768372
371.96575927734585,4.0
369.597564697266,4.05000019073486
367.22711181640705,4.09999990463256
365.290283203125,4.15000009536744
362.8747558593754,4.19999980926514
360.90026855468966,4.25
358.682464599609,4.30000019073486
356.58941650390784,4.34999990463256
354.730041503906,4.40000009536744
352.53781127929733,4.44999980926514
350.8085632324221,4.5
348.6359558105473,4.55000019073486
346.854461669924,4.59999990463256
344.93505859375,4.65000009536744
343.06683349609597,4.69999980926514
341.408813476563,4.75
339.4588317871099,4.80000019073486
337.924072265625,4.84999990463256
335.9784240722664,4.90000009536744
334.4614257812502,4.94999980926514
332.5992126464844,5.0
