Node ASSEMBLY.2,Node ASSEMBLY.2,Node ASSEMBLY.2,Node ASSEMBLY.2,Node ASSEMBLY.2,Node ASSEMBLY.2
RF,RF,RF,U,U,U
1,2,3,1,2,3
-0.0,-0.0,-0.0,0.0,0.0,0.0
1.90177734671337e-14,6.40112962635442e-15,0.990496098995209,0.0,0.0,0.0199999995529652
-2.00759547874796e-14,5.71764857681956e-15,0.980491101741791,0.0,0.0,0.0399999991059303
1.29374809476612e-13,-6.53227472113826e-14,0.970486104488373,0.0,0.0,0.0599999986588955
-4.74819836226992e-14,-1.33539013180695e-14,0.960481107234955,0.0,0.0,0.0799999982118607
9.37800184730442e-14,-2.00950367457153e-14,0.950476050376892,0.0,0.0,0.100000001490116
-7.24914919758568e-14,-5.6767091027865e-14,0.940471053123474,0.0,0.0,0.119999997317791
7.74293823502248e-14,-4.63275251494366e-14,0.930466055870056,0.0,0.0,0.140000000596046
-1.10726532109862e-13,1.27328703136698e-15,0.920461058616638,0.0,0.0,0.159999996423721
3.150465999191e-13,9.66865476570433e-14,0.910456001758575,0.0,0.0,0.180000007152557
-4.60933374801797e-14,4.413136522885e-15,0.900451004505157,0.0,0.0,0.200000002980232
1.10690970278604e-13,6.97705782037872e-15,0.89044600725174,0.0,0.0,0.219999998807907
7.75430067379013e-14,2.64718802434061e-14,0.880441009998322,0.0,0.0,0.239999994635582
3.62574553713912e-14,-7.31671667697498e-14,0.870436012744904,0.0,0.0,0.259999990463257
-1.78433656738974e-14,1.36973765663129e-14,0.860430955886841,0.0,0.0,0.280000001192093
-9.28319920934229e-14,4.41868763800812e-14,0.850425958633423,0.0,0.0,0.300000011920929
6.32723040627781e-14,1.27051147380541e-14,0.840420961380005,0.0,0.0,0.319999992847443
7.89784904142721e-14,6.87852552694324e-14,0.830415964126587,0.0,0.0,0.340000003576279
8.02830024682066e-15,-5.44599088048159e-14,0.820410907268524,0.0,0.0,0.360000014305115
-1.3495107809014e-13,-1.27285335049798e-13,0.810405910015106,0.0,0.0,0.379999995231628
5.94576471391051e-14,-6.3574145947598e-14,0.800400912761688,0.0,0.0,0.400000005960464
-5.82216566624716e-14,-6.56245890962026e-15,0.79039591550827,0.0,0.0,0.419999986886978
-9.04840438686882e-14,-2.18436380095e-14,0.780390858650208,0.0,0.0,0.439999997615814
-5.98011223873485e-14,-8.18130285740182e-14,0.77038586139679,0.0,0.0,0.46000000834465
7.53832760103101e-14,2.50771625687207e-14,0.760380864143372,0.0,0.0,0.479999989271164
-5.38631639290799e-15,-5.44356226761522e-14,0.750375866889954,0.0,0.0,0.5
1.13774441257153e-13,5.40505140644854e-14,0.740370810031891,0.0,0.0,0.519999980926514
-1.99640651232791e-14,-4.43048375764477e-14,0.730365812778473,0.0,0.0,0.540000021457672
9.12013520260047e-14,8.1153833653147e-14,0.720360815525055,0.0,0.0,0.560000002384186
