U_elastic,P_elastic,U_fracture,P_fracture
0.0,0.0,10.102922002037335,993.7101782548809
0.6267616475708462,52.89473684210526,10.119717933015716,957.7061862891243
1.2535232951416924,105.78947368421052,10.163105489654088,924.2199559992945
1.8802849427125385,158.68421052631578,10.231361608095213,892.9963088371567
2.5070465902833847,211.57894736842104,10.322988461587359,863.8134229274455
3.133808237854231,264.4736842105263,10.43667782170181,836.4775551132857
3.760569885425077,317.36842105263156,10.571281978835458,810.8187344042893
4.3873315329959235,370.2631578947368,10.725789855480802,786.6872244517808
5.0140931805667694,423.1578947368421,10.899307261703454,763.9505994676251
5.640854828137615,476.05263157894734,11.091040478348186,742.4913129657256
6.267616475708462,528.9473684210526,11.300282531522628,722.2046650704871
6.894378123279309,581.8421052631579,11.526401657322957,702.997094190953
7.521139770850154,634.7368421052631,11.76883155960741,684.7847342378195
8.147901418421,687.6315789473683,12.027063143864703,667.4921904439351
8.774663065991847,740.5263157894736,12.30063747267826,651.0514960980255
9.401424713562694,793.421052631579,12.589139737229248,635.4012197495151
10.028186361133539,846.3157894736842,12.892194077883714,620.485698159151
10.654948008704384,899.2105263157894,13.20945911754292,606.2543748068769
11.28170965627523,952.1052631578947,13.540624095888278,592.6612273896823
11.908471303846078,1005.0,13.885405512278282,579.6642706486806
