U_elastic,P_elastic,U_fracture,P_fracture
0.0,0.0,20.860620290470397,135.6519820127963
1.3501891637195067,7.894736842105263,20.399313657410985,123.57338087467063
2.7003783274390134,15.789473684210526,20.263331533345497,113.4698969037856
4.05056749115852,23.684210526315788,20.399477293708195,104.89368376570877
5.400756654878027,31.57894736842105,20.76950687867613,97.52277625784816
6.7509458185975335,39.473684210526315,21.345220122925316,91.11976569546418
8.10113498231704,47.368421052631575,22.105366664908285,85.5057516952697
9.451324146036548,55.26315789473684,23.033629262722535,80.54336432009781
10.801513309756054,63.1578947368421,24.11727082880702,76.12537387215995
12.151702473475561,71.05263157894737,25.34620358981341,72.16685443080765
13.501891637195067,78.94736842105263,26.71233431313144,68.59967151217455
14.852080800914573,86.84210526315789,28.20909457809189,65.36852756413735
16.20226996463408,94.73684210526315,29.83109782518407,62.42807476713464
17.552459128353586,102.63157894736841,31.57388498196529,59.74077353543678
18.902648292073096,110.52631578947368,33.43373307684058,57.27528129429178
20.2528374557926,118.42105263157895,35.40750936541906,55.00522441372532
21.603026619512107,126.3157894736842,37.492558823862076,52.9082510489792
22.953215783231617,134.21052631578948,39.68661643183278,50.96529267712404
24.303404946951122,142.10526315789474,41.98773809830625,49.159982582294035
25.65359411067063,150.0,44.39424576576633,47.47819370447871
