U_elastic,P_elastic,U_fracture,P_fracture
0.0,0.0,4.588990253715861,388.754183343501
0.27189606517512993,18.42105263157895,4.700898710320208,363.3152056111625
0.5437921303502599,36.8421052631579,4.853120806526116,340.9982818092836
0.81568819552539,55.26315789473685,5.042002994724315,321.262328024037
1.0875842607005197,73.6842105263158,5.264689311702808,303.68438159110855
1.3594803258756498,92.10526315789474,5.518915129507864,287.92905575403904
1.63137639105078,110.5263157894737,5.802861724878874,273.72700153638186
1.9032724562259096,128.94736842105263,6.115051734858473,260.85942483588656
2.1751685214010394,147.3684210526316,6.454272694554322,249.14676246567853
2.4470645865761695,165.78947368421055,6.819520237399284,238.4402701941769
2.7189606517512996,184.21052631578948,7.2099553036566615,228.6156853915619
2.9908567169264297,202.63157894736844,7.624871487167592,219.56839113790312
3.26275278210156,221.0526315789474,8.063669825422686,211.20968267780802
3.5346488472766895,239.47368421052633,8.525839126526101,203.46385388088987
3.806544912451819,257.89473684210526,9.01094046480446,196.26590107207738
4.078440977626949,276.3157894736842,9.518594849948899,189.55969685694748
4.350337042802079,294.7368421052632,10.048473337039407,183.29652543746033
4.622233107977209,313.15789473684214,10.600289031888181,177.43389862097146
4.894129173152339,331.5789473684211,11.17379058115502,171.93459172113788
5.166025238327469,350.0,11.768756835249137,166.76585314615681
