U_elastic,P_elastic,U_fracture,P_fracture
0.0,0.0,1.9630898916428288,25.98131003713303
0.14706902920405845,1.3157894736842106,2.1684246421582754,24.6980406283439
0.2941380584081169,2.6315789473684212,2.3842825391342535,23.534912982055346
0.44120708761217536,3.947368421052632,2.6106644573298508,22.475891293766615
0.5882761168162338,5.2631578947368425,2.8475710881697416,21.50765903711899
0.7353451460202923,6.578947368421053,3.09500298390538,20.61906849448414
0.8824141752243507,7.894736842105264,3.3529605898680463,19.80071824900985
1.0294832044284092,9.210526315789474,3.62144426834097,19.044625368407004
1.1765522336324676,10.526315789473685,3.9004543164462784,18.34396850379183
1.3236212628365263,11.842105263157896,4.189990979699822,17.69288468931961
1.4706902920405847,13.157894736842106,4.490054462391196,17.086307228225106
1.617759321244643,14.473684210526317,4.800644935610175,16.51983531711554
1.7648283504487015,15.789473684210527,5.121762543509521,15.989628407801913
1.9118973796527603,17.10526315789474,5.453407408233079,15.492320012237744
2.0589664088568185,18.42105263157895,5.795579633824296,15.02494690958275
2.206035438060877,19.736842105263158,6.148279309349032,14.584890644397571
2.3531044672649353,21.05263157894737,6.511506511407996,14.169828901449046
2.500173496468994,22.368421052631582,6.885261306171306,13.77769486880431
2.6472425256730525,23.68421052631579,7.269543751036221,13.406643101753119
2.7943115548771105,25.0,7.6643538959856645,13.055020707875254
