U_elastic,P_elastic,U_fracture,P_fracture
0.0,0.0,4.854169706734055,86.32800153711067
0.6479237236406792,5.2631578947368425,5.268582485167744,82.8493853351465
1.2958474472813584,10.526315789473685,5.700083904080474,79.63992521221364
1.9437711709220375,15.789473684210527,6.148674022148568,76.6695801418309
2.5916948945627167,21.05263157894737,6.6143528877036575,73.91261474683921
3.2396186182033957,26.315789473684212,7.09712054084551,71.34685533754423
3.887542341844075,31.578947368421055,7.596977015068224,68.9530949139755
4.535466065484754,36.8421052631579,8.11392233852376,66.71461348749118
5.1833897891254335,42.10526315789474,8.647956535012355,64.61678848294538
5.831313512766113,47.36842105263158,9.199079624765174,62.646776099288424
6.479237236406791,52.631578947368425,9.767291625067646,60.793249005694584
7.127160960047471,57.89473684210527,10.352592550759374,59.04617909343481
7.77508468368815,63.15789473684211,10.954982414637884,57.396656511426066
8.42300840732883,68.42105263157896,11.574461227786664,55.8367381112425
9.070932130969508,73.6842105263158,12.211028999843398,54.359319875726094
9.718855854610187,78.94736842105263,12.864685739220445,52.95802901938142
10.366779578250867,84.21052631578948,13.535431453287098,51.627132312027385
11.014703301891547,89.47368421052633,14.22326614852101,50.361457850862806
11.662627025532226,94.73684210526316,14.928189830634514,49.15632803532732
12.310550749172904,100.0,15.650202504680637,48.00750191750617
