U_elastic,P_elastic,U_fracture,P_fracture
0.0,0.0,3.0923681485441326,114.49169620706581
0.2565744572877227,5.526315789473684,3.489567512069518,107.72614582383463
0.5131489145754454,11.052631578947368,3.9110822287881724,101.71383007933255
0.7697233718631681,16.57894736842105,4.356912743074477,96.33583865293446
1.0262978291508909,22.105263157894736,4.827059390816114,91.49699422422815
1.2828722864386135,27.63157894736842,5.321522429687928,87.12022266324873
1.5394467437263362,33.1578947368421,5.8403020600159135,83.14245074160003
1.7960212010140588,38.68421052631579,6.383398439429287,79.51156944179318
2.0525956583017817,44.21052631578947,6.950811693326639,76.18415375776286
2.3091701155895046,49.73684210526316,7.542541922468378,73.1237281508796
2.565744572877227,55.26315789473684,8.15858920856267,70.29943133342452
2.82231903016495,60.78947368421053,8.798953618428465,67.68497719670003
3.0788934874526723,66.3157894736842,9.46363520713514,65.25783805728473
3.335467944740395,71.84210526315789,10.152634020396325,62.99859668639033
3.5920424020281176,77.36842105263158,10.865950096413714,60.890427818125055
3.8486168593158405,82.89473684210526,11.603583467310576,58.918679947788945
4.105191316603563,88.42105263157895,12.36553416025608,57.07053551139943
4.361765773891286,93.94736842105263,13.15180219835438,55.33473283818072
4.618340231179009,99.47368421052632,13.962387601352948,53.70133716888034
4.874914688466731,105.0,14.797290386211097,52.16155093305838
