Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1
RF,RF,RF,U,U,U
1,2,3,1,2,3
-0.0,-0.0,-0.0,0.0,0.0,0.0
1.69235581104488e-09,-3.02064796786627e-13,0.396236598491669,0.0,0.0,0.0299999993294477
-4.83712137011594e-09,-2.2291196666302e-15,0.792503952980042,0.0,0.0,0.0599999986588955
-9.60771160407603e-08,3.71230823859037e-16,1.18880271911621,0.0,0.0,0.0900000035762787
-7.38613152861944e-08,-1.11681497383387e-14,1.58513307571411,0.0,0.0,0.119999997317791
-8.83128379314257e-08,-3.63944985259934e-15,1.98149752616882,0.0,0.0,0.150000005960464
-3.1085352958371e-08,-1.17683640610267e-14,2.37444877624512,0.0,0.0,0.180000007152557
-6.46686117988793e-08,-1.59178226155632e-14,2.75746035575867,0.0,0.0,0.209999993443489
-4.16153405069508e-08,-8.52096171399808e-15,3.14050245285034,0.0,0.0,0.239999994635582
-1.06335079408382e-07,-1.5411283360578e-14,3.52358412742615,0.0,0.0,0.270000010728836
-7.75762387661416e-08,-2.67147415300428e-14,3.90670275688171,0.0,0.0,0.300000011920929
-7.84031897183013e-08,-3.04270497686332e-14,4.2898588180542,0.0,0.0,0.330000013113022
-7.92425893791915e-08,-3.50691697903471e-14,4.67305421829224,0.0,0.0,0.360000014305115
-8.00980046733457e-08,-1.94635974004598e-14,5.0562891960144,0.0,0.0,0.389999985694885
-8.0969236648798e-08,-3.37022076912774e-14,5.43956518173218,0.0,0.0,0.419999986886978
-8.18566547877708e-08,-5.68989300120393e-15,5.82288312911987,0.0,0.0,0.449999988079071
3.50680761584954e-06,-4.72261119099926e-14,6.20080232620239,0.0,0.0,0.479999989271164
-1.19547706844969e-07,-2.19546603119625e-14,6.57028532028198,0.0,0.0,0.509999990463257
-1.27444010900035e-09,-3.27515792264421e-14,6.93980169296265,0.0,0.0,0.540000021457672
-1.58932309091142e-07,-4.95714580495132e-14,7.30937194824219,0.0,0.0,0.569999992847443
-8.33725479765235e-08,-1.62689306471009e-13,7.67898797988892,0.0,0.0,0.600000023841858
-8.02760879992093e-08,-8.55177040293142e-13,8.04864978790283,0.0,0.0,0.629999995231628
2.43680506883948e-08,-2.02196592802295e-12,8.41835880279541,0.0,0.0,0.660000026226044
7.67580900173925e-07,6.11288381024977e-11,8.78811645507813,0.0,0.0,0.689999997615814
3.38639505326199e-10,-3.73728825664443e-14,9.15371608734131,0.0,0.0,0.720000028610229
4.33058346516191e-07,3.13069015156486e-13,9.50952625274658,0.0,0.0,0.75
1.03857582871569e-05,4.37205827097387e-13,9.86426162719727,0.0,0.0,0.779999971389771
8.76016983397676e-08,2.54737897442681e-12,10.2190628051758,0.0,0.0,0.810000002384186
-2.15078969745264e-07,1.42788558754603e-12,10.5739307403564,0.0,0.0,0.839999973773956
