U_elastic,P_elastic,U_fracture,P_fracture
0.0,0.0,10.321055170740197,1159.3285412973607
2.9430412581234613,289.4736842105263,10.21560180594201,1110.6172580495725
5.886082516246923,578.9473684210526,10.146264762739301,1065.8343040959605
8.829123774370384,868.421052631579,10.109959669892508,1024.5228969604584
11.772165032493845,1157.8947368421052,10.104062510078407,986.2944306559639
14.715206290617306,1447.3684210526314,10.126326822423167,950.8162137258934
17.658247548740768,1736.842105263158,10.174818154507653,917.8017618604109
20.60128880686423,2026.3157894736842,10.24786171195557,887.0030450194575
23.54433006498769,2315.7894736842104,10.344000206153774,858.2042448564879
26.48737132311115,2605.2631578947367,10.46195965523292,831.2166899867873
29.430412581234613,2894.736842105263,10.600621440966256,805.8747177310923
32.37345383935807,3184.210526315789,10.758999325982272,782.0322704609417
35.316495097481535,3473.684210526316,10.936220433526875,759.5600787810297
38.259536355605,3763.157894736842,11.13150941497492,738.3433168039059
41.20257761372846,4052.6315789473683,11.344175198725727,718.2796397168432
44.145618871851916,4342.105263157894,11.573599842448543,699.2775328460273
47.08866012997538,4631.578947368421,11.819229109207525,681.2549160200987
50.031701388098845,4921.0526315789475,12.080564464271445,664.1379583311515
52.9747426462223,5210.526315789473,12.357156248863117,647.8600671955841
55.91778390434577,5500.0,12.648597833753401,632.3610225258334
