Node CEINST.1,Node CEINST.1,Node CEINST.1,Node CEINST.1,Node CEINST.1,Node CEINST.1,Node CEINST.2,Node CEINST.2,Node CEINST.2,Node CEINST.2,Node CEINST.2,Node CEINST.2,Node CEINST.5,Node CEINST.5,Node CEINST.5,Node CEINST.5,Node CEINST.5,Node CEINST.5,Node CEINST.6,Node CEINST.6,Node CEINST.6,Node CEINST.6,Node CEINST.6,Node CEINST.6
RF,RF,RF,U,U,U,RF,RF,RF,U,U,U,RF,RF,RF,U,U,U,RF,RF,RF,U,U,U
-4.09260113182288e-34,8.60388212733996e-34,0.0525000244379044,0.0,0.0,1.58000004291534,-4.81482486096809e-34,4.17659525414142e-34,0.0525000244379044,0.0,0.0,1.58000004291534,9.62964972193618e-34,-8.60388212733996e-34,0.0525000244379044,0.0,0.0,1.58000004291534,9.62964972193618e-35,-4.17659525414142e-34,0.0525000244379044,0.0,0.0,1.58000004291534
0.0,-0.0,0.0500000268220901,0.0,0.0,1.60000002384186,0.0,-0.0,0.0500000268220901,0.0,0.0,1.60000002384186,-0.0,0.0,0.0500000268220901,0.0,0.0,1.60000002384186,-0.0,0.0,0.0500000268220901,0.0,0.0,1.60000002384186
-9.87039096498458e-34,7.9815405205261e-34,0.0475000254809856,0.0,0.0,1.62000000476837,-4.33334237487128e-34,3.8744904509152e-34,0.0475000254809856,0.0,0.0,1.62000000476837,1.17963209093718e-33,-7.9815405205261e-34,0.0475000254809856,0.0,0.0,1.62000000476837,9.62964972193618e-35,-3.8744904509152e-34,0.0475000254809856,0.0,0.0,1.62000000476837
0.0,-0.0,0.0450000241398811,0.0,0.0,1.63999998569489,-0.0,-0.0,0.0450000241398811,0.0,0.0,1.63999998569489,0.0,-0.0,0.0450000241398811,0.0,0.0,1.63999998569489,-0.0,-0.0,0.0450000241398811,0.0,0.0,1.63999998569489
-1.20370621524202e-35,4.5941831937863e-35,0.0425000227987766,0.0,0.0,1.6599999666214,-4.81482486096809e-35,1.71457250148391e-34,0.0425000227987766,0.0,0.0,1.6599999666214,1.20370621524202e-35,-4.5941831937863e-35,0.0425000227987766,0.0,0.0,1.6599999666214,4.81482486096809e-35,-1.71457250148391e-34,0.0425000227987766,0.0,0.0,1.6599999666214
-0.0,-0.0,0.0400000214576721,0.0,0.0,1.67999994754791,0.0,-0.0,0.0400000214576721,0.0,0.0,1.67999994754791,-0.0,-0.0,0.0400000214576721,0.0,0.0,1.67999994754791,-0.0,-0.0,0.0400000214576721,0.0,0.0,1.67999994754791
-1.20370621524202e-35,4.15137022443985e-35,0.0375000201165676,0.0,0.0,1.70000004768372,-4.81482486096809e-35,1.54931245984894e-34,0.0375000201165676,0.0,0.0,1.70000004768372,1.20370621524202e-35,-4.15137022443985e-35,0.0375000201165676,0.0,0.0,1.70000004768372,4.81482486096809e-35,-1.54931245984894e-34,0.0375000201165676,0.0,0.0,1.70000004768372
-6.01853107621011e-36,9.8004897170163e-36,0.0350000187754631,0.0,0.0,1.72000002861023,-2.40741243048404e-35,3.65759257252867e-35,0.0350000187754631,0.0,0.0,1.72000002861023,6.01853107621011e-36,-9.8004897170163e-36,0.0350000187754631,0.0,0.0,1.72000002861023,4.81482486096809e-35,-3.65759257252867e-35,0.0350000187754631,0.0,0.0,1.72000002861023
-1.20370621524202e-35,9.20627387884453e-36,0.0325000174343586,0.0,0.0,1.74000000953674,-2.40741243048404e-35,3.43582821640635e-35,0.0325000174343586,0.0,0.0,1.74000000953674,6.01853107621011e-36,-9.20627387884453e-36,0.0325000174343586,0.0,0.0,1.74000000953674,2.40741243048404e-35,-3.43582821640635e-35,0.0325000174343586,0.0,0.0,1.74000000953674
-5.89816045468591e-34,5.47661210926921e-34,0.0300000142306089,0.0,0.0,1.75999999046326,-3.37037740267766e-34,2.65851983475002e-34,0.0300000142306089,0.0,0.0,1.75999999046326,6.86112542687953e-34,-5.47661210926921e-34,0.0300000142306089,0.0,0.0,1.75999999046326,9.62964972193618e-35,-2.65851983475002e-34,0.0300000142306089,0.0,0.0,1.75999999046326
0.0,-0.0,0.0275000128895044,0.0,0.0,1.77999997138977,0.0,-0.0,0.0275000128895044,0.0,0.0,1.77999997138977,0.0,-0.0,0.0275000128895044,0.0,0.0,1.77999997138977,0.0,-0.0,0.0275000128895044,0.0,0.0,1.77999997138977
-6.01853107621011e-36,7.32594783472817e-36,0.0250000134110451,0.0,0.0,1.79999995231628,0.0,2.73408076085356e-35,0.0250000134110451,0.0,0.0,1.79999995231628,6.01853107621011e-36,-7.32594783472817e-36,0.0250000134110451,0.0,0.0,1.79999995231628,2.40741243048404e-35,-2.73408076085356e-35,0.0250000134110451,0.0,0.0,1.79999995231628
0.0,6.66661202020261e-36,0.0225000120699406,0.0,0.0,1.82000005245209,-2.40741243048404e-35,2.48801357560266e-35,0.0225000120699406,0.0,0.0,1.82000005245209,6.01853107621011e-36,-6.66661202020261e-36,0.0225000120699406,0.0,0.0,1.82000005245209,1.20370621524202e-35,-2.48801357560266e-35,0.0225000120699406,0.0,0.0,1.82000005245209
-6.01853107621011e-36,5.99099728778584e-36,0.0200000107288361,0.0,0.0,1.8400000333786,-1.20370621524202e-35,2.23587061132313e-35,0.0200000107288361,0.0,0.0,1.8400000333786,3.00926553810506e-36,-5.99099728778584e-36,0.0200000107288361,0.0,0.0,1.8400000333786,2.40741243048404e-35,-2.23587061132313e-35,0.0200000107288361,0.0,0.0,1.8400000333786
-3.00926553810506e-36,5.29910220254821e-36,0.0175000093877316,0.0,0.0,1.86000001430511,-2.40741243048404e-35,1.97765186801497e-35,0.0175000093877316,0.0,0.0,1.86000001430511,3.00926553810506e-36,-5.29910220254821e-36,0.0175000093877316,0.0,0.0,1.86000001430511,1.20370621524202e-35,-1.97765186801497e-35,0.0175000093877316,0.0,0.0,1.86000001430511
-3.49074802420186e-34,2.9250087662675e-34,0.0150000071153045,0.0,0.0,1.87999999523163,-1.68518870133883e-34,1.419891335384e-34,0.0150000071153045,0.0,0.0,1.87999999523163,3.00926553810506e-34,-2.9250087662675e-34,0.0150000071153045,0.0,0.0,1.87999999523163,4.81482486096809e-35,-1.419891335384e-34,0.0150000071153045,0.0,0.0,1.87999999523163
-3.00926553810506e-36,3.86647240854002e-36,0.0125000057742,0.0,0.0,1.89999997615814,-1.20370621524202e-35,1.44298718780574e-35,0.0125000057742,0.0,0.0,1.89999997615814,3.00926553810506e-36,-3.86647240854002e-36,0.0125000057742,0.0,0.0,1.89999997615814,1.20370621524202e-35,-1.44298718780574e-35,0.0125000057742,0.0,0.0,1.89999997615814
-1.50463276905253e-36,3.12573769976946e-36,0.010000005364418,0.0,0.0,1.91999995708466,-6.01853107621011e-36,1.16654117915818e-35,0.010000005364418,0.0,0.0,1.91999995708466,3.00926553810506e-36,-3.12573769976946e-36,0.010000005364418,0.0,0.0,1.91999995708466,6.01853107621011e-36,-1.16654117915818e-35,0.010000005364418,0.0,0.0,1.91999995708466
-0.0,0.0,0.00750000355765224,0.0,0.0,1.94000005722046,-0.0,0.0,0.00750000355765224,0.0,0.0,1.94000005722046,-0.0,0.0,0.00750000355765224,0.0,0.0,1.94000005722046,-0.0,0.0,0.00750000355765224,0.0,0.0,1.94000005722046
-7.52316384526264e-37,1.59542865869542e-36,0.00500000268220901,0.0,0.0,1.96000003814697,-3.00926553810506e-36,5.95422075889863e-36,0.00500000268220901,0.0,0.0,1.96000003814697,7.52316384526264e-37,-1.59542865869542e-36,0.00500000268220901,0.0,0.0,1.96000003814697,3.00926553810506e-36,-5.95422075889863e-36,0.00500000268220901,0.0,0.0,1.96000003814697
-7.52316384526264e-37,8.0585423670883e-37,0.00250000134110451,0.0,0.0,1.98000001907349,-1.50463276905253e-36,3.00748891586005e-36,0.00250000134110451,0.0,0.0,1.98000001907349,3.76158192263132e-37,-8.0585423670883e-37,0.00250000134110451,0.0,0.0,1.98000001907349,3.00926553810506e-36,-3.00748891586005e-36,0.00250000134110451,0.0,0.0,1.98000001907349
-0.0,-0.0,-0.0,0.0,0.0,2.0,-0.0,-0.0,-0.0,0.0,0.0,2.0,-0.0,-0.0,-0.0,0.0,0.0,2.0,-0.0,-0.0,-0.0,0.0,0.0,2.0
