U_elastic,P_elastic,U_fracture,P_fracture
0.0,0.0,0.8054380864876678,214.21724423433722
0.06489374156022981,5.2631578947368425,1.0217809905336772,189.67455526789843
0.12978748312045962,10.526315789473685,1.2648080519602245,170.14898030842474
0.19468122468068944,15.789473684210527,1.5345254629714735,154.2513659312617
0.25957496624091925,21.05263157894737,1.830936901201943,141.0601595453139
0.32446870780114906,26.315789473684212,2.1540446608640975,129.94057939568657
0.38936244936137887,31.578947368421055,2.503850232578198,120.4414296759915
0.45425619092160874,36.8421052631579,2.8803546185723214,112.23336617213427
0.5191499324818385,42.10526315789474,3.2835585126664877,105.070449364389
0.5840436740420684,47.36842105263158,3.7134624074339264,98.76536285889347
0.6489374156022981,52.631578947368425,4.170066660341099,93.17295724328098
0.713831157162528,57.89473684210527,4.653371535866645,88.17903429713802
0.7787248987227577,63.15789473684211,5.163377233070066,83.69252546697109
0.8436186402829877,68.42105263157896,5.700083904080475,79.63992521221363
0.9085123818432175,73.6842105263158,6.2634916667673455,75.961256438727
0.9734061234034471,78.94736842105263,6.853600613594366,72.60709814813578
1.038299864963677,84.21052631578948,7.470410817915491,69.536363052516
1.103193606523907,89.47368421052633,8.113922338523766,66.71461348749116
1.1680873480841367,94.73684210526316,8.784135222985718,64.11276953040513
1.2329810896443665,100.0,9.481049510118051,61.70610681924113
