U_elastic,P_elastic,U_fracture,P_fracture
0.0,0.0,5.67999982833862,4457.720690809533
0.0799999982118607,113.81848374078848,5.76000022888184,4457.240147353656
0.159999996423721,228.53938647603096,5.84000015258789,4455.044565731392
0.239999994635582,319.7593909670418,5.92000007629395,4451.201036469188
0.319999992847443,410.987331934798,6.0,4445.77142453271
0.400000005960464,502.544268731567,6.07999992370605,4438.829768401813
0.479999989271164,594.3235019525403,6.15999984741211,4430.444230033939
0.560000002384186,686.3293378710608,6.23999977111816,4420.679813697472
0.639999985694885,778.4722484941221,6.32000017166138,4409.602310646667
0.720000028610229,870.7506886457429,6.40000009536743,4397.309221288661
0.800000011920929,963.0749663813688,6.48000001907349,4383.873668876853
0.879999995231628,1055.4373286567222,6.55999994277954,4369.397376347405
0.959999978542328,1147.7482478991003,6.6399998664856,4353.968079122222
1.03999996185303,1239.9908430287662,6.71999979019165,4337.651294144286
1.12000000476837,1332.076255791606,6.80000019073486,4320.624381080259
1.20000004768372,1423.9774424437703,6.88000011444092,4302.967605811663
1.27999997138977,1515.6069570658558,6.96000003814697,4284.692532201003
1.36000001430511,1606.927103423343,7.03999996185303,4266.044760901118
1.44000005722046,1697.8527354862536,7.11999988555908,4247.097211648705
1.51999998092651,1788.3357666367745,7.19999980926514,4227.976032197492
1.60000002384186,1878.330312720816,7.28000020980835,4208.775837396167
1.67999994754791,1967.7227016302584,7.3600001335144,4189.642944808036
1.75999999046326,2056.452743449607,7.44000005722046,4170.806520845671
1.8400000333786,2144.4651477455923,7.51999998092651,4152.358588194516
1.91999995708466,2231.6754249366863,7.59999990463257,4134.443964114606
2.0,2317.9912250153307,7.67999982833862,4117.216627177522
2.07999992370605,2403.382074065652,7.76000022888184,4100.8432114775405
2.16000008583069,2487.779974663093,7.84000015258789,4085.4281693721146
2.24000000953674,2571.082904647081,7.92000007629395,4071.287442806135
2.3199999332428,2653.228891666014,8.0,4058.541456695734
2.40000009536743,2734.159244492714,,
2.48000001907349,2813.798089857201,,
2.55999994277954,2892.0760510994296,,
2.64000010490417,2968.9462630536086,,
2.72000002861023,3044.318829131343,,
2.79999995231628,3118.1413231361976,,
2.88000011444092,3190.3571625482887,,
2.96000003814697,3260.915821121105,,
3.03999996185303,3329.768578203352,,
3.11999988555908,3396.8472247517752,,
3.20000004768372,3462.112734774112,,
3.27999997138977,3525.529162245441,,
3.35999989509583,3587.032164383187,,
3.44000005722046,3646.5919855773946,,
3.51999998092651,3704.177653142325,,
3.59999990463257,3759.7419762574514,,
3.6800000667572,3813.2569327989504,,
3.75999999046326,3864.702320690804,,
3.83999991416931,3914.044704267026,,
3.92000007629395,3961.309910991021,,
4.0,4006.3603966831774,,
4.07999992370605,4049.271682446808,,
4.15999984741211,4090.026240858962,,
4.23999977111816,4128.596823445359,,
4.32000017166138,4164.977298885221,,
4.40000009536743,4199.157282351735,,
4.48000001907349,4231.144327897884,,
4.55999994277954,4260.9511096219685,,
4.6399998664856,4288.577497808571,,
4.71999979019165,4314.026104201563,,
4.80000019073486,4337.314448975055,,
4.88000011444092,4358.45953536124,,
4.96000003814697,4377.483247320428,,
5.03999996185303,4394.397942191861,,
5.11999988555908,4409.234064926911,,
5.19999980926514,4422.021840014747,,
5.28000020980835,4432.797208900022,,
5.3600001335144,4441.586925657745,,
5.44000005722046,4448.4270676138885,,
5.51999998092651,4453.366871403571,,
5.59999990463257,4456.44534163985,,
