Node CEINST.1,Node CEINST.1,Node CEINST.1,Node CEINST.1,Node CEINST.1,Node CEINST.1,Node CEINST.2,Node CEINST.2,Node CEINST.2,Node CEINST.2,Node CEINST.2,Node CEINST.2,Node CEINST.5,Node CEINST.5,Node CEINST.5,Node CEINST.5,Node CEINST.5,Node CEINST.5,Node CEINST.6,Node CEINST.6,Node CEINST.6,Node CEINST.6,Node CEINST.6,Node CEINST.6
RF,RF,RF,U,U,U,RF,RF,RF,U,U,U,RF,RF,RF,U,U,U,RF,RF,RF,U,U,U
0.0,9.28417136543231e-37,0.19009505212307,0.0,0.0,0.479999989271164,0.0,3.46489981891239e-36,0.19009505212307,0.0,0.0,0.479999989271164,0.0,-9.28417136543231e-37,0.19009505212307,0.0,0.0,0.479999989271164,0.0,-3.46489981891239e-36,0.19009505212307,0.0,0.0,0.479999989271164
-0.0,6.08059867026034e-35,0.187593802809715,0.0,0.0,0.5,-0.0,2.9517139545784e-35,0.187593802809715,0.0,0.0,0.5,-0.0,-6.08059867026034e-35,0.187593802809715,0.0,0.0,0.5,-0.0,-2.9517139545784e-35,0.187593802809715,0.0,0.0,0.5
7.22223729145213e-35,6.72916390300211e-35,0.185092553496361,0.0,0.0,0.519999980926514,3.85185988877447e-34,4.85628284776491e-35,0.185092553496361,0.0,0.0,0.519999980926514,-0.0,-6.72916390300211e-35,0.185092553496361,0.0,0.0,0.519999980926514,9.62964972193618e-35,-4.85628284776491e-35,0.185092553496361,0.0,0.0,0.519999980926514
-0.0,7.59581375832952e-35,0.182591289281845,0.0,0.0,0.540000021457672,-0.0,7.59581375832952e-35,0.182591289281845,0.0,0.0,0.540000021457672,-0.0,-7.59581375832952e-35,0.182591289281845,0.0,0.0,0.540000021457672,-0.0,-7.59581375832952e-35,0.182591289281845,0.0,0.0,0.540000021457672
9.62964972193618e-35,7.05093252266568e-35,0.180090039968491,0.0,0.0,0.560000002384186,4.81482486096809e-34,5.08849578746261e-35,0.180090039968491,0.0,0.0,0.560000002384186,9.62964972193618e-35,-7.05093252266568e-35,0.180090039968491,0.0,0.0,0.560000002384186,4.81482486096809e-34,-5.08849578746261e-35,0.180090039968491,0.0,0.0,0.560000002384186
-0.0,7.93494674840101e-35,0.177588790655136,0.0,0.0,0.579999983310699,-0.0,7.93494674840101e-35,0.177588790655136,0.0,0.0,0.579999983310699,-0.0,-7.93494674840101e-35,0.177588790655136,0.0,0.0,0.579999983310699,-0.0,-7.93494674840101e-35,0.177588790655136,0.0,0.0,0.579999983310699
0.0,-0.0,0.175087541341782,0.0,0.0,0.600000023841858,0.0,-0.0,0.175087541341782,0.0,0.0,0.600000023841858,0.0,-0.0,0.175087541341782,0.0,0.0,0.600000023841858,0.0,-0.0,0.175087541341782,0.0,0.0,0.600000023841858
-0.0,6.93674713660209e-35,0.172586292028427,0.0,0.0,0.620000004768372,-0.0,3.36731520545546e-35,0.172586292028427,0.0,0.0,0.620000004768372,-0.0,-6.93674713660209e-35,0.172586292028427,0.0,0.0,0.620000004768372,-0.0,-3.36731520545546e-35,0.172586292028427,0.0,0.0,0.620000004768372
0.0,0.0,0.170085042715073,0.0,0.0,0.639999985694885,0.0,0.0,0.170085042715073,0.0,0.0,0.639999985694885,0.0,0.0,0.170085042715073,0.0,0.0,0.639999985694885,0.0,0.0,0.170085042715073,0.0,0.0,0.639999985694885
-0.0,-0.0,0.167583793401718,0.0,0.0,0.660000026226044,-0.0,0.0,0.167583793401718,0.0,0.0,0.660000026226044,-0.0,-0.0,0.167583793401718,0.0,0.0,0.660000026226044,-0.0,0.0,0.167583793401718,0.0,0.0,0.660000026226044
0.0,4.56878938766195e-36,0.165082544088364,0.0,0.0,0.680000007152557,0.0,1.70509545136211e-35,0.165082544088364,0.0,0.0,0.680000007152557,0.0,-4.56878938766195e-36,0.165082544088364,0.0,0.0,0.680000007152557,0.0,-1.70509545136211e-35,0.165082544088364,0.0,0.0,0.680000007152557
-1.92592994438724e-34,2.95111736823648e-34,0.162581294775009,0.0,0.0,0.699999988079071,-4.81482486096809e-35,1.43256520782565e-34,0.162581294775009,0.0,0.0,0.699999988079071,1.92592994438724e-34,-2.95111736823648e-34,0.162581294775009,0.0,0.0,0.699999988079071,4.81482486096809e-35,-1.43256520782565e-34,0.162581294775009,0.0,0.0,0.699999988079071
-1.92592994438724e-34,2.98873594252768e-34,0.160080045461655,0.0,0.0,0.720000028610229,-4.81482486096809e-35,1.45082646664793e-34,0.160080045461655,0.0,0.0,0.720000028610229,1.92592994438724e-34,-2.98873594252768e-34,0.160080045461655,0.0,0.0,0.720000028610229,9.62964972193618e-35,-1.45082646664793e-34,0.160080045461655,0.0,0.0,0.720000028610229
-0.0,1.89836870575919e-35,0.1575787961483,0.0,0.0,0.740000009536743,-0.0,7.08480834131096e-35,0.1575787961483,0.0,0.0,0.740000009536743,-0.0,-1.89836870575919e-35,0.1575787961483,0.0,0.0,0.740000009536743,-0.0,-7.08480834131096e-35,0.1575787961483,0.0,0.0,0.740000009536743
-0.0,4.79682158814354e-36,0.155077531933784,0.0,0.0,0.759999990463257,-0.0,1.79019825770802e-35,0.155077531933784,0.0,0.0,0.759999990463257,-0.0,-4.79682158814354e-36,0.155077531933784,0.0,0.0,0.759999990463257,-0.0,-1.79019825770802e-35,0.155077531933784,0.0,0.0,0.759999990463257
0.0,4.84364979907116e-36,0.15257628262043,0.0,0.0,0.779999971389771,0.0,1.80767469611985e-35,0.15257628262043,0.0,0.0,0.779999971389771,0.0,-4.84364979907116e-36,0.15257628262043,0.0,0.0,0.779999971389771,0.0,-1.80767469611985e-35,0.15257628262043,0.0,0.0,0.779999971389771
-0.0,0.0,0.150075033307076,0.0,0.0,0.800000011920929,-0.0,0.0,0.150075033307076,0.0,0.0,0.800000011920929,-0.0,0.0,0.150075033307076,0.0,0.0,0.800000011920929,-0.0,0.0,0.150075033307076,0.0,0.0,0.800000011920929
0.0,4.92508994754296e-36,0.147573783993721,0.0,0.0,0.819999992847443,0.0,1.83806851453111e-35,0.147573783993721,0.0,0.0,0.819999992847443,0.0,-4.92508994754296e-36,0.147573783993721,0.0,0.0,0.819999992847443,0.0,-1.83806851453111e-35,0.147573783993721,0.0,0.0,0.819999992847443
-1.92592994438724e-34,3.15996552100166e-34,0.145072534680367,0.0,0.0,0.839999973773956,-9.62964972193618e-35,1.53394665942616e-34,0.145072534680367,0.0,0.0,0.839999973773956,1.92592994438724e-34,-3.15996552100166e-34,0.145072534680367,0.0,0.0,0.839999973773956,4.81482486096809e-35,-1.53394665942616e-34,0.145072534680367,0.0,0.0,0.839999973773956
-1.92592994438724e-34,3.17942362592761e-34,0.142571285367012,0.0,0.0,0.860000014305115,-9.62964972193618e-35,1.54339216979475e-34,0.142571285367012,0.0,0.0,0.860000014305115,1.92592994438724e-34,-3.17942362592761e-34,0.142571285367012,0.0,0.0,0.860000014305115,4.81482486096809e-35,-1.54339216979475e-34,0.142571285367012,0.0,0.0,0.860000014305115
0.0,5.01670984552442e-36,0.140070036053658,0.0,0.0,0.879999995231628,0.0,1.87226159611702e-35,0.140070036053658,0.0,0.0,0.879999995231628,0.0,-5.01670984552442e-36,0.140070036053658,0.0,0.0,0.879999995231628,0.0,-1.87226159611702e-35,0.140070036053658,0.0,0.0,0.879999995231628
-0.0,0.0,0.137568786740303,0.0,0.0,0.899999976158142,-0.0,0.0,0.137568786740303,0.0,0.0,0.899999976158142,-0.0,0.0,0.137568786740303,0.0,0.0,0.899999976158142,-0.0,0.0,0.137568786740303,0.0,0.0,0.899999976158142
0.0,5.05742991976032e-36,0.135067537426949,0.0,0.0,0.920000016689301,0.0,1.88745864881562e-35,0.135067537426949,0.0,0.0,0.920000016689301,-0.0,-5.05742991976032e-36,0.135067537426949,0.0,0.0,0.920000016689301,-0.0,-1.88745864881562e-35,0.135067537426949,0.0,0.0,0.920000016689301
-0.0,5.07168199955274e-36,0.132566288113594,0.0,0.0,0.939999997615814,-0.0,1.89277750246576e-35,0.132566288113594,0.0,0.0,0.939999997615814,-0.0,-5.07168199955274e-36,0.132566288113594,0.0,0.0,0.939999997615814,-0.0,-1.89277750246576e-35,0.132566288113594,0.0,0.0,0.939999997615814
-0.0,5.08186210779482e-36,0.13006503880024,0.0,0.0,0.959999978542328,-0.0,1.8965767656404e-35,0.13006503880024,0.0,0.0,0.959999978542328,-0.0,-5.08186210779482e-36,0.13006503880024,0.0,0.0,0.959999978542328,-0.0,-1.8965767656404e-35,0.13006503880024,0.0,0.0,0.959999978542328
-1.92592994438724e-34,3.24168878108895e-34,0.127563774585724,0.0,0.0,0.980000019073486,-4.81482486096809e-35,1.57361775705649e-34,0.127563774585724,0.0,0.0,0.980000019073486,1.92592994438724e-34,-3.24168878108895e-34,0.127563774585724,0.0,0.0,0.980000019073486,4.81482486096809e-35,-1.57361775705649e-34,0.127563774585724,0.0,0.0,0.980000019073486
0.0,5.09000605089552e-36,0.125062525272369,0.0,0.0,1.0,0.0,1.89961609008435e-35,0.125062525272369,0.0,0.0,1.0,0.0,-5.09000605089552e-36,0.125062525272369,0.0,0.0,1.0,0.0,-1.89961609008435e-35,0.125062525272369,0.0,0.0,1.0
0.0,5.08797024448655e-36,0.122561283409595,0.0,0.0,1.01999998092651,0.0,1.8988562948466e-35,0.122561283409595,0.0,0.0,1.01999998092651,0.0,-5.08797024448655e-36,0.122561283409595,0.0,0.0,1.01999998092651,0.0,-1.8988562948466e-35,0.122561283409595,0.0,0.0,1.01999998092651
-2.40741243048404e-34,3.49189045777407e-34,0.12006002664566,0.0,0.0,1.03999996185303,-2.40741243048404e-34,2.52001698327565e-34,0.12006002664566,0.0,0.0,1.03999996185303,2.40741243048404e-34,-3.49189045777407e-34,0.12006002664566,0.0,0.0,1.03999996185303,1.44444745829043e-34,-2.52001698327565e-34,0.12006002664566,0.0,0.0,1.03999996185303
0.0,2.0286727998211e-35,0.117558777332306,0.0,0.0,1.05999994277954,0.0,7.57111000986303e-35,0.117558777332306,0.0,0.0,1.05999994277954,0.0,-2.0286727998211e-35,0.117558777332306,0.0,0.0,1.05999994277954,0.0,-7.57111000986303e-35,0.117558777332306,0.0,0.0,1.05999994277954
-1.92592994438724e-34,3.22223090575174e-34,0.115057528018951,0.0,0.0,1.08000004291534,-4.81482486096809e-35,1.5641722466879e-34,0.115057528018951,0.0,0.0,1.08000004291534,1.92592994438724e-34,-3.22223090575174e-34,0.115057528018951,0.0,0.0,1.08000004291534,4.81482486096809e-35,-1.5641722466879e-34,0.115057528018951,0.0,0.0,1.08000004291534
-2.40741243048404e-34,3.46251159378691e-34,0.112556278705597,0.0,0.0,1.10000002384186,2.40741243048404e-34,2.49881492227765e-34,0.112556278705597,0.0,0.0,1.10000002384186,2.40741243048404e-35,-3.46251159378691e-34,0.112556278705597,0.0,0.0,1.10000002384186,4.81482486096809e-34,-2.49881492227765e-34,0.112556278705597,0.0,0.0,1.10000002384186
-2.40741243048404e-34,3.44712249010697e-34,0.110055029392242,0.0,0.0,1.12000000476837,2.40741243048404e-34,2.48770902613852e-34,0.110055029392242,0.0,0.0,1.12000000476837,2.16667118743564e-34,-3.44712249010697e-34,0.110055029392242,0.0,0.0,1.12000000476837,5.2963073470649e-34,-2.48770902613852e-34,0.110055029392242,0.0,0.0,1.12000000476837
-2.40741243048404e-34,3.77825259066014e-34,0.107553780078888,0.0,0.0,1.13999998569489,-2.40741243048404e-34,3.77825259066014e-34,0.107553780078888,0.0,0.0,1.13999998569489,-0.0,-3.77825259066014e-34,0.107553780078888,0.0,0.0,1.13999998569489,-0.0,-3.77825259066014e-34,0.107553780078888,0.0,0.0,1.13999998569489
-0.0,0.0,0.105052523314953,0.0,0.0,1.1599999666214,-0.0,0.0,0.105052523314953,0.0,0.0,1.1599999666214,-0.0,-0.0,0.105052523314953,0.0,0.0,1.1599999666214,-0.0,-0.0,0.105052523314953,0.0,0.0,1.1599999666214
0.0,4.92508994754296e-36,0.102551274001598,0.0,0.0,1.17999994754791,0.0,1.83806851453111e-35,0.102551274001598,0.0,0.0,1.17999994754791,0.0,-4.92508994754296e-36,0.102551274001598,0.0,0.0,1.17999994754791,0.0,-1.83806851453111e-35,0.102551274001598,0.0,0.0,1.17999994754791
-2.40741243048404e-35,1.95456227188641e-35,0.100050024688244,0.0,0.0,1.20000004768372,0.0,7.29452617622475e-35,0.100050024688244,0.0,0.0,1.20000004768372,0.0,-1.95456227188641e-35,0.100050024688244,0.0,0.0,1.20000004768372,0.0,-7.29452617622475e-35,0.100050024688244,0.0,0.0,1.20000004768372
-2.16667118743564e-34,3.08602554880249e-34,0.0975487753748894,0.0,0.0,1.22000002861023,-4.81482486096809e-35,1.49805390369651e-34,0.0975487753748894,0.0,0.0,1.22000002861023,2.40741243048404e-35,-3.08602554880249e-34,0.0975487753748894,0.0,0.0,1.22000002861023,4.81482486096809e-35,-1.49805390369651e-34,0.0975487753748894,0.0,0.0,1.22000002861023
-2.40741243048404e-35,1.91872863525741e-35,0.0950475260615349,0.0,0.0,1.24000000953674,0.0,7.16079303083208e-35,0.0950475260615349,0.0,0.0,1.24000000953674,2.40741243048404e-35,-1.91872863525741e-35,0.0950475260615349,0.0,0.0,1.24000000953674,-0.0,-7.16079303083208e-35,0.0950475260615349,0.0,0.0,1.24000000953674
-2.16667118743564e-34,3.02376016405241e-34,0.0925462767481804,0.0,0.0,1.25999999046326,-4.81482486096809e-35,1.46782831643477e-34,0.0925462767481804,0.0,0.0,1.25999999046326,9.62964972193618e-35,-3.02376016405241e-34,0.0925462767481804,0.0,0.0,1.25999999046326,4.81482486096809e-35,-1.46782831643477e-34,0.0925462767481804,0.0,0.0,1.25999999046326
0.0,-0.0,0.0900450199842453,0.0,0.0,1.27999997138977,0.0,-0.0,0.0900450199842453,0.0,0.0,1.27999997138977,0.0,-0.0,0.0900450199842453,0.0,0.0,1.27999997138977,0.0,-0.0,0.0900450199842453,0.0,0.0,1.27999997138977
-4.81482486096809e-35,7.41104877566556e-35,0.0875437706708908,0.0,0.0,1.29999995231628,-1.92592994438724e-34,2.76584109144766e-34,0.0875437706708908,0.0,0.0,1.29999995231628,4.81482486096809e-35,-7.41104877566556e-35,0.0875437706708908,0.0,0.0,1.29999995231628,9.62964972193618e-35,-2.76584109144766e-34,0.0875437706708908,0.0,0.0,1.29999995231628
-2.16667118743564e-33,1.16436168463603e-33,0.0850425213575363,0.0,0.0,1.32000005245209,-9.62964972193618e-34,5.65217815987177e-34,0.0850425213575363,0.0,0.0,1.32000005245209,1.37222508537591e-33,-1.16436168463603e-33,0.0850425213575363,0.0,0.0,1.32000005245209,1.44444745829043e-34,-5.65217815987177e-34,0.0850425213575363,0.0,0.0,1.32000005245209
-0.0,0.0,0.0825412720441818,0.0,0.0,1.3400000333786,-0.0,0.0,0.0825412720441818,0.0,0.0,1.3400000333786,-0.0,-0.0,0.0825412720441818,0.0,0.0,1.3400000333786,-0.0,-0.0,0.0825412720441818,0.0,0.0,1.3400000333786
-4.81482486096809e-35,7.08854604600459e-35,0.0800400227308273,0.0,0.0,1.36000001430511,-9.62964972193618e-35,2.64548149018299e-34,0.0800400227308273,0.0,0.0,1.36000001430511,2.40741243048404e-35,-7.08854604600459e-35,0.0800400227308273,0.0,0.0,1.36000001430511,1.92592994438724e-34,-2.64548149018299e-34,0.0800400227308273,0.0,0.0,1.36000001430511
0.0,0.0,0.0775387659668922,0.0,0.0,1.37999999523163,0.0,0.0,0.0775387659668922,0.0,0.0,1.37999999523163,0.0,0.0,0.0775387659668922,0.0,0.0,1.37999999523163,0.0,0.0,0.0775387659668922,0.0,0.0,1.37999999523163
-1.20370621524202e-35,1.71024211345695e-35,0.0750375166535378,0.0,0.0,1.39999997615814,-4.81482486096809e-35,6.38271047594314e-35,0.0750375166535378,0.0,0.0,1.39999997615814,1.20370621524202e-35,-1.71024211345695e-35,0.0750375166535378,0.0,0.0,1.39999997615814,9.62964972193618e-35,-6.38271047594314e-35,0.0750375166535378,0.0,0.0,1.39999997615814
-1.20370621524202e-35,1.67685158801168e-35,0.0725362673401833,0.0,0.0,1.41999995708466,-4.81482486096809e-35,6.25809544737525e-35,0.0725362673401833,0.0,0.0,1.41999995708466,2.40741243048404e-35,-1.67685158801168e-35,0.0725362673401833,0.0,0.0,1.41999995708466,4.81482486096809e-35,-6.25809544737525e-35,0.0725362673401833,0.0,0.0,1.41999995708466
-1.20370621524202e-35,1.64183241743924e-35,0.0700350180268288,0.0,0.0,1.44000005722046,-4.81482486096809e-35,6.12740205690541e-35,0.0700350180268288,0.0,0.0,1.44000005722046,2.40741243048404e-35,-1.64183241743924e-35,0.0700350180268288,0.0,0.0,1.44000005722046,4.81482486096809e-35,-6.12740205690541e-35,0.0700350180268288,0.0,0.0,1.44000005722046
-1.20370621524202e-35,1.60518431475369e-35,0.0675337687134743,0.0,0.0,1.46000003814697,-4.81482486096809e-35,5.99062915658991e-35,0.0675337687134743,0.0,0.0,1.46000003814697,1.20370621524202e-35,-1.60518431475369e-35,0.0675337687134743,0.0,0.0,1.46000003814697,4.81482486096809e-35,-5.99062915658991e-35,0.0675337687134743,0.0,0.0,1.46000003814697
0.0,0.0,0.0650325194001198,0.0,0.0,1.48000001907349,0.0,0.0,0.0650325194001198,0.0,0.0,1.48000001907349,0.0,-0.0,0.0650325194001198,0.0,0.0,1.48000001907349,0.0,-0.0,0.0650325194001198,0.0,0.0,1.48000001907349
-1.17963209093718e-33,9.72895787241655e-34,0.0625312626361847,0.0,0.0,1.5,-6.74075480535533e-34,4.72274232732543e-34,0.0625312626361847,0.0,0.0,1.5,1.17963209093718e-33,-9.72895787241655e-34,0.0625312626361847,0.0,0.0,1.5,1.92592994438724e-34,-4.72274232732543e-34,0.0625312626361847,0.0,0.0,1.5
-0.0,0.0,0.0600300133228302,0.0,0.0,1.51999998092651,-0.0,0.0,0.0600300133228302,0.0,0.0,1.51999998092651,-0.0,0.0,0.0600300133228302,0.0,0.0,1.51999998092651,-0.0,0.0,0.0600300133228302,0.0,0.0,1.51999998092651
-1.17963209093718e-33,9.1893251501525e-34,0.0575287640094757,0.0,0.0,1.53999996185303,-6.74075480535533e-34,4.46078754384201e-34,0.0575287640094757,0.0,0.0,1.53999996185303,1.17963209093718e-33,-9.1893251501525e-34,0.0575287640094757,0.0,0.0,1.53999996185303,1.92592994438724e-34,-4.46078754384201e-34,0.0575287640094757,0.0,0.0,1.53999996185303
-0.0,-0.0,0.0550275146961212,0.0,0.0,1.55999994277954,-0.0,0.0,0.0550275146961212,0.0,0.0,1.55999994277954,0.0,-0.0,0.0550275146961212,0.0,0.0,1.55999994277954,0.0,-0.0,0.0550275146961212,0.0,0.0,1.55999994277954
-1.20370621524202e-35,1.35109128111043e-35,0.0525262616574764,0.0,0.0,1.58000004291534,-4.81482486096809e-35,5.04234098900915e-35,0.0525262616574764,0.0,0.0,1.58000004291534,1.20370621524202e-35,-1.35109128111043e-35,0.0525262616574764,0.0,0.0,1.58000004291534,0.0,-5.04234098900915e-35,0.0525262616574764,0.0,0.0,1.58000004291534
-1.20370621524202e-35,1.30304151459094e-35,0.0500250123441219,0.0,0.0,1.60000002384186,0.0,4.86301725949255e-35,0.0500250123441219,0.0,0.0,1.60000002384186,1.20370621524202e-35,-1.30304151459094e-35,0.0500250123441219,0.0,0.0,1.60000002384186,4.81482486096809e-35,-4.86301725949255e-35,0.0500250123441219,0.0,0.0,1.60000002384186
