Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1
RF,RF,RF,U,U,U
1,2,3,1,2,3
-0.0,-0.0,-0.0,0.0,0.0,0.0
3.85715764883443e-14,-2.79004510467251e-12,0.99000358581543,0.0,0.0,0.0199999995529652
-1.78578013487751e-10,-2.29312003413584e-11,0.980003535747528,0.0,0.0,0.0399999991059303
-1.15567333480726e-09,-2.15623630062112e-09,0.970003545284271,0.0,0.0,0.0599999986588955
-4.103799966515e-09,-1.12778852923157e-08,0.96000349521637,0.0,0.0,0.0799999982118607
-1.64722901985215e-08,-4.23444461716826e-08,0.950003445148468,0.0,0.0,0.100000001490116
-6.61826220493822e-08,-1.38982713338009e-07,0.940003395080566,0.0,0.0,0.119999997317791
-2.38118047946045e-07,-4.17439224520422e-07,0.93000340461731,0.0,0.0,0.140000000596046
-7.53683934817673e-07,-1.1604101928242e-06,0.920003354549408,0.0,0.0,0.159999996423721
-2.13076236832421e-06,-3.0036080715945e-06,0.910003304481506,0.0,0.0,0.180000007152557
-5.48528669241932e-06,-7.28367376723327e-06,0.900003254413605,0.0,0.0,0.200000002980232
-1.30709167933674e-05,-1.6659048924339e-05,0.890003204345703,0.0,0.0,0.219999998807907
-2.92069271381479e-05,-3.61724014510401e-05,0.880003213882446,0.0,0.0,0.239999994635582
-6.181861681398e-05,-7.50114922993816e-05,0.870003163814545,0.0,0.0,0.259999990463257
-0.000124921003589407,-0.000149344021338038,0.860003113746643,0.0,0.0,0.280000001192093
2.83287060476312e-10,1.13586084982131e-10,0.850003063678741,0.0,0.0,0.300000011920929
0.000157078204210848,0.000186675722943619,0.840003073215485,0.0,0.0,0.319999992847443
-4.36830321914883e-10,-1.92523802455824e-10,0.830003023147583,0.0,0.0,0.340000003576279
2.17781070954715e-10,9.40967581630758e-11,0.820002973079681,0.0,0.0,0.360000014305115
1.40983535956707e-09,1.75167902405349e-09,0.81000292301178,0.0,0.0,0.379999995231628
4.11768308339333e-09,5.08355313399989e-09,0.800002932548523,0.0,0.0,0.400000005960464
8.65258531490554e-09,1.06909849861836e-08,0.790002882480621,0.0,0.0,0.419999986886978
1.57636250719406e-08,1.93770581802255e-08,0.78000283241272,0.0,0.0,0.439999997615814
2.6391139940074e-08,3.22497442084568e-08,0.770002782344818,0.0,0.0,0.46000000834465
4.20934966882669e-08,5.11270101810624e-08,0.760002732276917,0.0,0.0,0.479999989271164
6.51458549327799e-08,7.86805429697779e-08,0.75000274181366,0.0,0.0,0.5
9.89223778447013e-08,1.18777798263636e-07,0.740002691745758,0.0,0.0,0.519999980926514
1.48153915802141e-07,1.76949441765828e-07,0.730002641677856,0.0,0.0,0.540000021457672
2.19428471837091e-07,2.60867352608329e-07,0.720002591609955,0.0,0.0,0.560000002384186
