Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1
RF,RF,RF,U,U,U
1,2,3,1,2,3
-0.0,-0.0,-0.0,0.0,0.0,0.0
7.93462517911792e-15,-9.40046651631832e-15,0.989999353885651,0.0,0.0,0.0199999995529652
-6.16503376127397e-14,5.41103620244066e-14,0.979999363422394,0.0,0.0,0.0399999991059303
8.40404135171724e-14,-8.09569425386236e-14,0.969999432563782,0.0,0.0,0.0599999986588955
-4.01449706810553e-14,8.03957594941451e-15,0.95999950170517,0.0,0.0,0.0799999982118607
-5.26176324733285e-14,6.70392560908617e-14,0.949999511241913,0.0,0.0,0.100000001490116
1.57211049733874e-13,-2.43692219181746e-13,0.939999580383301,0.0,0.0,0.119999997317791
-1.7277845820729e-14,1.40911587953596e-14,0.929999589920044,0.0,0.0,0.140000000596046
1.12510695204904e-13,-1.22387343315378e-13,0.919999659061432,0.0,0.0,0.159999996423721
4.86208295846779e-14,-7.62593113656784e-14,0.90999972820282,0.0,0.0,0.180000007152557
-1.33285743553202e-13,1.62653744639751e-13,0.899999737739563,0.0,0.0,0.200000002980232
-3.32062502494956e-13,3.21976820205627e-13,0.889999806880951,0.0,0.0,0.219999998807907
7.37257477290143e-14,-5.60411092531687e-14,0.879999816417694,0.0,0.0,0.239999994635582
5.52318607516256e-14,-3.3436794999453e-14,0.869999885559082,0.0,0.0,0.259999990463257
-3.19187384856257e-13,2.90627764909512e-13,0.859999895095825,0.0,0.0,0.280000001192093
-6.70210414943639e-14,-3.03966921078036e-14,0.849999964237213,0.0,0.0,0.300000011920929
2.23815757594004e-13,-1.63288826904306e-12,0.839999973773956,0.0,0.0,0.319999992847443
9.980627435624e-13,3.72260815922898e-13,0.830000042915344,0.0,0.0,0.340000003576279
6.60339838365331e-14,1.37560579246965e-12,0.820000052452087,0.0,0.0,0.360000014305115
-1.0227443891786e-12,-4.259852019739e-13,0.810000061988831,0.0,0.0,0.379999995231628
-1.99380442711394e-13,2.08973463533546e-13,0.800000131130219,0.0,0.0,0.400000005960464
-8.87484530309735e-14,1.57109568410529e-13,0.790000140666962,0.0,0.0,0.419999986886978
1.58905874569903e-13,-2.30183493793445e-13,0.78000020980835,0.0,0.0,0.439999997615814
6.90003609804535e-14,-1.4865660785679e-12,0.770000219345093,0.0,0.0,0.46000000834465
6.65611663008825e-13,6.69173483985874e-13,0.760000228881836,0.0,0.0,0.479999989271164
-1.00253139123652e-13,1.49404273674936e-12,0.750000298023224,0.0,0.0,0.5
-1.04836625491878e-12,-2.80075008324276e-13,0.740000307559967,0.0,0.0,0.519999980926514
-1.83408843668076e-13,-1.26477864639818e-12,0.73000031709671,0.0,0.0,0.540000021457672
9.03882871328143e-13,4.63394080052471e-13,0.720000386238098,0.0,0.0,0.560000002384186
