Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1,Node ASSEMBLY.1
RF,RF,RF,U,U,U
1.74547876152786e-14,-2.69523986462517e-14,0.330000430345535,0.0,0.0,1.3400000333786
2.56704379975048e-14,1.20242357737332e-14,0.320000439882278,0.0,0.0,1.36000001430511
-5.42847017337422e-14,1.5110308837496e-14,0.310000419616699,0.0,0.0,1.37999999523163
2.53148196849295e-14,2.75291942020139e-14,0.300000429153442,0.0,0.0,1.39999997615814
3.03229663600746e-15,8.35789770725626e-15,0.290000408887863,0.0,0.0,1.41999995708466
-3.27758653551058e-14,-3.89098475661598e-14,0.280000418424606,0.0,0.0,1.44000005722046
8.22137496969688e-14,-5.10615855153773e-15,0.270000398159027,0.0,0.0,1.46000003814697
-1.12054462930722e-14,1.44224909792712e-14,0.26000040769577,0.0,0.0,1.48000001907349
4.14997897157932e-14,3.35686339836272e-14,0.250000387430191,0.0,0.0,1.5
-1.29627211742367e-14,-7.53824086485722e-15,0.240000382065773,0.0,0.0,1.51999998092651
-6.76715627978552e-15,1.96769683880049e-14,0.230000376701355,0.0,0.0,1.53999996185303
-1.89778748271863e-14,2.93723378952393e-14,0.220000356435776,0.0,0.0,1.55999994277954
-6.92779167366098e-14,-1.15732076699793e-14,0.210000351071358,0.0,0.0,1.58000004291534
8.44541450661929e-14,3.57101501147206e-14,0.20000034570694,0.0,0.0,1.60000002384186
6.15913570145565e-14,-2.46998602126958e-14,0.19000032544136,0.0,0.0,1.62000000476837
-4.19109191795997e-14,-4.28997115609064e-15,0.180000320076942,0.0,0.0,1.63999998569489
3.44099748694759e-14,-2.14446516100253e-14,0.170000299811363,0.0,0.0,1.6599999666214
8.37437758027804e-16,-4.97939363353073e-14,0.160000294446945,0.0,0.0,1.67999994754791
2.40541093987634e-14,-3.33249053352525e-14,0.150000274181366,0.0,0.0,1.70000004768372
2.09689036967386e-14,-2.58734006441941e-15,0.140000268816948,0.0,0.0,1.72000002861023
-2.5209001552895e-14,-1.50968647305572e-14,0.130000248551369,0.0,0.0,1.74000000953674
-3.52920817570102e-14,-5.25343657464816e-14,0.120000228285789,0.0,0.0,1.75999999046326
2.8420408387797e-14,1.73845313145016e-14,0.110000215470791,0.0,0.0,1.77999997138977
-3.64699589971984e-14,6.357761539455e-16,0.100000195205212,0.0,0.0,1.79999995231628
-8.32706299747077e-14,3.41311180707127e-14,0.090000182390213,0.0,0.0,1.82000005245209
-5.45093484238812e-15,-8.55847510916607e-15,0.0800001621246338,0.0,0.0,1.8400000333786
1.38910150743188e-14,-1.66071583568295e-14,0.0700001418590546,0.0,0.0,1.86000001430511
1.11716191852906e-14,8.66060695381421e-15,0.0600001253187656,0.0,0.0,1.87999999523163
4.77885959970781e-14,-2.42093671498633e-14,0.0500001050531864,0.0,0.0,1.89999997615814
-4.26289862784368e-14,-2.88133232551058e-14,0.0400000847876072,0.0,0.0,1.91999995708466
-2.42919833554067e-14,2.95101399913622e-14,0.030000064522028,0.0,0.0,1.94000005722046
2.50814993774107e-14,2.77122075287295e-16,0.0200000442564487,0.0,0.0,1.96000003814697
2.27283740873024e-14,3.5790597915919e-14,0.0100000221282244,0.0,0.0,1.98000001907349
3.43097810362111e-14,4.15483619731205e-14,-8.64039742531908e-13,0.0,0.0,2.0
