Node ASSEMBLY.1,Node ASSEMBLY.1
RF,U
0.0,0.0
0.98999947309494,0.0199999995529652
0.979999542236328,0.0399999991059303
0.969999551773071,0.0599999986588955
0.959999561309814,0.0799999982118607
0.949999630451202,0.100000001490116
0.939999639987946,0.119999997317791
0.929999649524689,0.140000000596046
0.919999718666077,0.159999996423721
0.90999972820282,0.180000007152557
0.899999737739563,0.200000002980232
0.889999806880951,0.219999998807907
0.879999816417694,0.239999994635582
0.869999825954437,0.259999990463257
0.859999895095825,0.280000001192093
0.849999904632568,0.300000011920929
0.839999914169312,0.319999992847443
0.829999923706055,0.340000003576279
0.819999992847443,0.360000014305115
0.810000002384186,0.379999995231628
0.800000011920929,0.400000005960464
0.790000021457672,0.419999986886978
0.780000030994415,0.439999997615814
0.770000100135803,0.46000000834465
0.760000109672546,0.479999989271164
0.75000011920929,0.5
0.740000128746033,0.519999980926514
0.730000138282776,0.540000021457672
0.720000147819519,0.560000002384186
0.710000216960907,0.579999983310699
0.70000022649765,0.600000023841858
0.690000236034393,0.620000004768372
0.680000245571136,0.639999985694885
0.67000025510788,0.660000026226044
0.660000264644623,0.680000007152557
0.650000274181366,0.699999988079071
0.640000283718109,0.720000028610229
0.630000293254852,0.740000009536743
0.620000302791595,0.759999990463257
0.610000312328339,0.779999971389771
0.600000321865082,0.800000011920929
0.590000331401825,0.819999992847443
0.580000340938568,0.839999973773956
0.570000350475311,0.860000014305115
0.560000360012054,0.879999995231628
0.550000369548798,0.899999976158142
0.540000379085541,0.920000016689301
0.530000388622284,0.939999997615814
0.520000398159027,0.959999978542328
0.51000040769577,0.980000019073486
0.500000417232513,1.0
0.490000426769257,1.01999998092651
0.480000436306,1.03999996185303
0.470000445842743,1.05999994277954
0.460000455379486,1.08000004291534
0.450000435113907,1.10000002384186
0.44000044465065,1.12000000476837
0.430000454187393,1.13999998569489
0.420000463724136,1.1599999666214
0.410000443458557,1.17999994754791
0.4000004529953,1.20000004768372
0.390000462532043,1.22000002861023
0.380000442266464,1.24000000953674
0.370000451803207,1.25999999046326
0.360000461339951,1.27999997138977
0.350000441074371,1.29999995231628
0.340000450611115,1.32000005245209
0.330000430345535,1.3400000333786
0.320000439882278,1.36000001430511
0.310000419616699,1.37999999523163
0.300000429153442,1.39999997615814
0.290000408887863,1.41999995708466
0.280000418424606,1.44000005722046
0.270000398159027,1.46000003814697
0.26000040769577,1.48000001907349
0.250000387430191,1.5
0.240000382065773,1.51999998092651
0.230000376701355,1.53999996185303
0.220000356435776,1.55999994277954
0.210000351071358,1.58000004291534
0.20000034570694,1.60000002384186
0.19000032544136,1.62000000476837
0.180000320076942,1.63999998569489
0.170000299811363,1.6599999666214
0.160000294446945,1.67999994754791
0.150000274181366,1.70000004768372
0.140000268816948,1.72000002861023
0.130000248551369,1.74000000953674
0.120000228285789,1.75999999046326
0.110000215470791,1.77999997138977
0.100000195205212,1.79999995231628
0.090000182390213,1.82000005245209
0.0800001621246338,1.8400000333786
0.0700001418590546,1.86000001430511
0.0600001253187656,1.87999999523163
0.0500001050531864,1.89999997615814
0.0400000847876072,1.91999995708466
0.030000064522028,1.94000005722046
0.0200000442564487,1.96000003814697
0.0100000221282244,1.98000001907349
8.657182590958839e-13,2.0
