U_elastic,P_elastic,U_fracture,P_fracture
0.0,0.0,4.854169706734055,86.32800153711067
0.510057881927397,5.2631578947368425,5.3748557773588415,82.02304201501991
1.020115763854794,10.526315789473685,5.922242872484417,78.12656312843953
1.530173645782191,15.789473684210527,6.496331098921078,74.58311919662542
2.040231527709588,21.05263157894737,7.09712054084551,71.34685533754423
2.550289409636985,26.315789473684212,7.724611265319124,68.37952151649895
3.060347291564382,31.578947368421055,8.378803326298813,65.6489600417097
3.570405173491779,36.8421052631579,9.059696767592888,63.12793995903021
4.080463055419176,42.10526315789474,9.767291625067646,60.793249005694584
4.590520937346573,47.36842105263158,10.501587928314,58.624979127946446
5.10057881927397,52.631578947368425,11.262585701920043,56.60595910554307
5.610636701201368,57.89473684210527,12.050284966452436,54.7213001393133
6.120694583128764,63.15789473684211,12.864685739220445,52.95802901938142
6.630752465056162,68.42105263157896,13.705788034875814,51.304789803753096
7.140810346983558,73.6842105263158,14.573591865887664,49.75159953722784
7.650868228910955,78.94736842105263,15.46809724292127,48.28964692955334
8.160926110838352,84.21052631578948,16.389304175142318,46.91112543354185
8.67098399276575,89.47368421052633,17.337212670462925,45.60909405814595
9.181041874693147,94.73684210526316,18.311822735741885,44.37736068701284
9.691099756620543,100.0,19.313134376948497,43.2103837699668
