U_elastic,P_elastic,U_fracture,P_fracture
0.0,0.0,3.0923681485441326,114.49169620706581
0.24435662598830737,5.2631578947368425,3.4216790659050282,108.79780613261154
0.48871325197661475,10.526315789473685,3.7678755872870986,103.64213525454359
0.7330698779649221,15.789473684210527,4.1309579881104,98.95197381892156
0.9774265039532295,21.05263157894737,4.510926485614153,94.66711911670575
1.221783129941537,26.315789473684212,4.9077812529934315,90.73730200502149
1.4661397559298441,31.578947368421055,5.321522429687928,87.12022266324873
1.7104963819181516,36.8421052631579,5.752150128974018,83.78003397493215
1.954853007906459,42.10526315789474,6.199664443638164,80.68615805674189
2.199209633894766,47.36842105263158,6.664065450266078,77.81235368943625
2.443566259883074,52.631578947368425,7.1453532125203925,75.13597478977383
2.687922885871381,57.89473684210527,7.643527783670406,72.63737582671887
2.9322795118596883,63.15789473684211,8.15858920856267,70.29943133342452
3.176636137847996,68.42105263157896,8.69053752516926,68.1071447900211
3.420992763836303,73.6842105263158,9.239372765814041,66.04732808572831
3.6653493898246103,78.94736842105263,9.80509495815127,64.10833714856325
3.909706015812918,84.21052631578948,10.387704125951974,62.27985259580539
4.154062641801225,89.47368421052633,10.987200289740134,60.55269671478398
4.398419267789532,94.73684210526316,11.603583467310576,58.918679947788945
4.64277589377784,100.0,12.236853674153002,57.37047148132787
