Node ASSEMBLY.2,Node ASSEMBLY.2,Node ASSEMBLY.2,Node ASSEMBLY.2,Node ASSEMBLY.2,Node ASSEMBLY.2
RF,RF,RF,U,U,U
1,2,3,1,2,3
-0.0,-0.0,-0.0,0.0,0.0,0.0
-3.0739299994309e-15,-7.86176679312689e-15,0.990494728088379,0.0,0.0,0.0199999995529652
-1.60895602396849e-14,1.13346831920325e-14,0.980489790439606,0.0,0.0,0.0399999991059303
-1.39593198111854e-14,7.19910242530375e-15,0.970484793186188,0.0,0.0,0.0599999986588955
5.03607572310827e-14,-8.14626144318709e-14,0.96047979593277,0.0,0.0,0.0799999982118607
-4.65157426465801e-14,1.17371390384591e-14,0.950474798679352,0.0,0.0,0.100000001490116
-6.84088202751454e-15,5.40401057236295e-14,0.940469801425934,0.0,0.0,0.119999997317791
1.12514164651856e-14,7.33059446478279e-14,0.930464863777161,0.0,0.0,0.140000000596046
3.66035327048486e-14,-2.42080661072563e-14,0.920459866523743,0.0,0.0,0.159999996423721
-2.22773188784942e-14,1.57568402769925e-13,0.910454869270325,0.0,0.0,0.180000007152557
-1.3614977201204e-14,-4.07313072159354e-15,0.900449872016907,0.0,0.0,0.200000002980232
-1.8250592009883e-13,-2.83280343627013e-14,0.890444874763489,0.0,0.0,0.219999998807907
3.22467746949329e-14,-2.9247437804969e-14,0.880439937114716,0.0,0.0,0.239999994635582
-5.1536899747795e-14,-8.0102591226705e-14,0.870434939861298,0.0,0.0,0.259999990463257
1.27032932784044e-13,-5.53897205879395e-14,0.86042994260788,0.0,0.0,0.280000001192093
-6.20146295426949e-14,1.68615121864946e-14,0.850424945354462,0.0,0.0,0.300000011920929
-5.00840688366644e-14,1.45300438347817e-14,0.840419948101044,0.0,0.0,0.319999992847443
3.8294020732188e-14,1.91222038203875e-13,0.830414950847626,0.0,0.0,0.340000003576279
-1.27130944660436e-13,-1.03451969213353e-13,0.820410013198853,0.0,0.0,0.360000014305115
-1.85381224260261e-14,1.25732757538799e-14,0.810405015945435,0.0,0.0,0.379999995231628
5.00797320279744e-14,-1.3479148353035e-13,0.800400018692017,0.0,0.0,0.400000005960464
-1.26903695885083e-13,1.27418908757448e-13,0.790395021438599,0.0,0.0,0.419999986886978
-6.53904014269457e-15,2.77347589339172e-14,0.780390024185181,0.0,0.0,0.439999997615814
4.41478451018718e-14,-3.87329057716101e-14,0.770385026931763,0.0,0.0,0.46000000834465
-1.17336695915071e-14,-3.90139309747184e-14,0.760380029678345,0.0,0.0,0.479999989271164
-3.94103152889791e-14,-4.74724426435813e-14,0.750375032424927,0.0,0.0,0.5
1.23020517384109e-13,4.08596767531577e-14,0.740370094776154,0.0,0.0,0.519999980926514
-2.53633919422569e-14,-3.60718399594617e-14,0.730365097522736,0.0,0.0,0.540000021457672
-5.70984232117766e-14,2.1094237467878e-15,0.720360100269318,0.0,0.0,0.560000002384186
