Node ASSEMBLY.2,Node ASSEMBLY.2
RF,U
0.0,0.0
0.990494549274445,0.0199999995529652
0.980489552021027,0.0399999991059303
0.970484614372253,0.0599999986588955
0.960479617118835,0.0799999982118607
0.950474619865417,0.100000001490116
0.940469622612,0.119999997317791
0.930464684963226,0.140000000596046
0.920459687709808,0.159999996423721
0.9104391336456044,0.180000007152557
0.900449693202972,0.200000002980232
0.890444755554199,0.219999998807907
0.880439758300781,0.239999994635582
0.870434761047363,0.259999990463257
0.860429763793945,0.280000001192093
0.850424826145172,0.300000011920929
0.840419828891754,0.319999992847443
0.830414831638336,0.340000003576279
0.820409834384918,0.360000014305115
0.8104048371315,0.379999995231628
0.8003998398780846,0.400000005960464
0.790394902229309,0.419999986886978
0.780389904975891,0.439999997615814
0.770384907722473,0.46000000834465
0.760379910469055,0.479999989271164
0.750374972820282,0.5
0.740369975566864,0.519999980926514
0.730364978313446,0.540000021457672
0.720359981060028,0.560000002384186
0.71035498380661,0.579999983310699
0.700349986553192,0.600000023841858
0.690344989299774,0.620000004768372
0.680340051651001,0.639999985694885
0.670335054397583,0.660000026226044
0.660330057144165,0.680000007152557
0.650325059890747,0.699999988079071
0.640320062637329,0.720000028610229
0.630315065383911,0.740000009536743
0.620310068130493,0.759999990463257
0.610305070877075,0.779999971389771
0.600300073623657,0.800000011920929
0.590295135974884,0.819999992847443
0.580290138721466,0.839999973773956
0.570285141468048,0.860000014305115
0.56028014421463,0.879999995231628
0.5502698421478516,0.899999976158142
0.540270149707794,0.920000016689301
0.530265152454376,0.939999997615814
0.520260155200958,0.959999978542328
0.510251998901692,0.980000019073486
0.500250160694122,1.0
0.490245163440704,1.01999998092651
0.480240166187286,1.03999996185303
0.470235168933868,1.05999994277954
0.46023017168045,1.08000004291534
0.450225174427032,1.10000002384186
0.440220177173615,1.12000000476837
0.430215179920197,1.13999998569489
0.420210182666779,1.1599999666214
0.410205185413361,1.17999994754791
0.400200188159943,1.20000004768372
0.390195190906525,1.22000002861023
0.380190193653107,1.24000000953674
0.370185196399689,1.25999999046326
0.360180199146271,1.27999997138977
0.350175201892853,1.29999995231628
0.340170204639435,1.32000005245209
0.330165207386017,1.3400000333786
0.320160210132599,1.36000001430511
0.310155183076859,1.37999999523163
0.300150185823441,1.39999997615814
0.290145188570023,1.41999995708466
0.280140191316605,1.44000005722046
0.270135194063187,1.46000003814697
0.260130196809769,1.48000001907349
0.250125169754028,1.5
0.240120187401772,1.51999998092651
0.230115175247192,1.53999996185303
0.220110177993774,1.55999994277954
0.210105165839195,1.58000004291534
0.200100168585777,1.60000002384186
0.190095156431198,1.62000000476837
0.18009015917778,1.63999998569489
0.170085147023201,1.6599999666214
0.160080134868622,1.67999994754791
0.150075137615204,1.70000004768372
0.140070125460625,1.72000002861023
0.130065113306046,1.74000000953674
0.120060116052628,1.75999999046326
0.110055103898048,1.77999997138977
0.10005009919405,1.79999995231628
0.0900450870394707,1.82000005245209
0.0800400823354721,1.8400000333786
0.07003505527973192,1.86000001430511
0.0600300580263138,1.87999999523163
0.0500250533223152,1.89999997615814
0.0400200411677361,1.91999995708466
0.0300150327384472,1.94000005722046
0.0200100224465132,1.96000003814697
0.0100050112232566,1.98000001907349
3.91975188748094e-13,2.0
